director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes
James Cox,11,97,10,173,M.C. Gainey,15000,,Jake Gyllenhaal,Highway ,5367,15757,Mark Rolston,http://www.imdb.com/title/tt0165361/?ref_=fn_tt_tt_1,67,English,USA,R,14000000,2002,296,6.3,934
Brad Copeland,10,87,8,426,Ben Schwartz,34000,,Sunil Narkar,Coffee Town ,4361,35850,Glenn Howerton,http://www.imdb.com/title/tt2234025/?ref_=fn_tt_tt_1,19,English,USA,Not Rated,2000000,2013,475,6.6,0
Harald Reinl,38,80,2,55,Lex Barker,16000,,Christopher Lee,The Torture Chamber of Dr. Sadism ,995,16115,Karin Dor,http://www.imdb.com/title/tt0062235/?ref_=fn_tt_tt_1,37,German,West Germany,M,,1967,58,6,239
Michael Moore,26,102,924,120,Eddie Vedder,924,,Michael Moore,Slacker Uprising ,2356,1711,Steve Earle,http://www.imdb.com/title/tt0850669/?ref_=fn_tt_tt_1,15,English,USA,,2000000,2007,581,5.3,71
Richard Lester,25,99,57,142,Michael Crawford,172,,Zero Mostel,A Funny Thing Happened on the Way to the Forum ,7030,966,Phil Silvers,http://www.imdb.com/title/tt0060438/?ref_=fn_tt_tt_1,72,English,USA,Approved,2000000,1966,149,7,886
Scott Dow,23,88,6,234,Wray Crawford,679,,Trenton Rostedt,The Walking Deceased ,2565,1428,Dave Sheridan,http://www.imdb.com/title/tt3499458/?ref_=fn_tt_tt_1,26,English,USA,R,1250000,2015,416,3.4,0
Phil Morrison,40,107,17,327,Curtiss Cook,609,4556,Sally Hawkins,All Is Bright ,4728,2142,Peter Hermann,http://www.imdb.com/title/tt1462901/?ref_=fn_tt_tt_1,25,English,USA,R,,2013,593,5.6,846
Derick Martini,33,89,20000,643,Bella Heathcote,2000,,Kevin Zegers,The Curse of Downers Grove ,1276,5056,Tom Arnold,http://www.imdb.com/title/tt1772261/?ref_=fn_tt_tt_1,26,English,USA,,2000000,2015,892,4.5,0
Sebastian Doggart,,96,0,0,Adrian Grenier,53,,Jim Norton,True Bromance ,35,53,Frank Luntz,http://www.imdb.com/title/tt1839425/?ref_=fn_tt_tt_1,,English,UK,,2000000,2011,0,6.1,16
Alex Ranarivelo,9,101,21,305,Michael King,1000,,Lea Thompson,The Dog Lover ,286,2616,Christina Moore,http://www.imdb.com/title/tt4063178/?ref_=fn_tt_tt_1,10,English,USA,PG,2000000,2016,334,4.8,823
Russell Friedenberg,28,93,10,480,Glen Powell,709,,Rudy Youngblood,Wind Walkers ,156,3027,Kiowa Gordon,http://www.imdb.com/title/tt1236254/?ref_=fn_tt_tt_1,2,English,USA,R,2000000,2015,611,3.6,153
Jerry Dugan,25,92,3,289,James Chalke,11000,,Melissa Bolona,Shark Lake ,1099,12894,Sara Malakul Lane,http://www.imdb.com/title/tt4416518/?ref_=fn_tt_tt_1,20,English,USA,Not Rated,2000000,2015,665,3.4,761
Rodrigo Cortés,366,95,88,275,Samantha Mathis,16000,1028658,Ryan Reynolds,Buried ,124145,17599,Erik Palladino,http://www.imdb.com/title/tt1462758/?ref_=fn_tt_tt_1,457,English,Spain,R,3000000,2010,601,7,24000
William Kaufman,22,90,58,176,Mike 'The Miz' Mizanin,406,,Paul McGillion,The Marine 4: Moving Target ,2349,1266,David Lewis,http://www.imdb.com/title/tt3528666/?ref_=fn_tt_tt_1,16,English,USA,R,1950000,2015,222,5.2,642
Tim Hunter,46,99,28,228,Daniel Roebuck,19000,4600000,Keanu Reeves,River's Edge ,12383,20668,Ione Skye,http://www.imdb.com/title/tt0091860/?ref_=fn_tt_tt_1,114,English,USA,R,1900000,1986,1000,7.1,0
James Marsh,195,90,121,0,Philippe Petit,40,2957978,Paul McGill,Man on Wire ,43465,69,Jean-Louis Blondeau,http://www.imdb.com/title/tt1155592/?ref_=fn_tt_tt_1,137,English,UK,PG-13,1000000,2008,29,7.8,10000
Sam Taylor-Johnson,205,98,457,238,Ophelia Lovibond,1000,1445366,Kristin Scott Thomas,Nowhere Boy ,30028,2088,Anne-Marie Duff,http://www.imdb.com/title/tt1266029/?ref_=fn_tt_tt_1,76,English,UK,R,,2009,571,7.2,10000
Michael Polish,60,103,37,484,Anthony Edwards,610,1420578,Peter Coyote,Northfork ,4946,2476,Jon Gries,http://www.imdb.com/title/tt0322659/?ref_=fn_tt_tt_1,122,English,USA,PG-13,1900000,2003,502,6.4,312
Jamal Hill,10,89,54,596,Adam Ratcliffe,631,444044,Logan Browning,Brotherly Love ,1158,4324,Faizon Love,http://www.imdb.com/title/tt3262990/?ref_=fn_tt_tt_1,23,English,USA,R,1900000,2015,606,6.9,1000
Remo,15,160,168,73,Remo,734,95236,Lauren Gottlieb,ABCD (Any Body Can Dance) ,5180,1184,Prabhudheva,http://www.imdb.com/title/tt2321163/?ref_=fn_tt_tt_1,38,Hindi,India,Not Rated,,2013,168,6.4,1000
Richard Ayoade,247,97,0,609,Paddy Considine,940,466702,Craig Roberts,Submarine ,70557,3370,Sally Hawkins,http://www.imdb.com/title/tt1440292/?ref_=fn_tt_tt_1,102,English,UK,R,,2010,692,7.3,18000
Pascal Arnold,14,95,0,183,Lizzie Brocheré,537,18435,Karl E. Landler,One to Another ,1065,1127,Pierre Perrier,http://www.imdb.com/title/tt0486751/?ref_=fn_tt_tt_1,15,French,France,Unrated,1400000,2006,345,5.7,107
Nash Edgerton,86,105,59,228,Hanna Mangan Lawrence,2000,47174,Joel Edgerton,The Square ,4628,3113,Bill Hunter,http://www.imdb.com/title/tt1085507/?ref_=fn_tt_tt_1,39,English,Australia,R,,2008,325,6.8,811
John Laing,3,86,0,14,Peter Feeney,42,,Siobhan Marshall,Abandoned ,887,101,Greg Johnson,http://www.imdb.com/title/tt4519006/?ref_=fn_tt_tt_1,8,English,New Zealand,,,2015,40,6.3,399
Daniel Stamm,313,87,13,311,Ashley Bell,466,40990055,Caleb Landry Jones,The Last Exorcism ,42821,2017,Patrick Fabian,http://www.imdb.com/title/tt1320244/?ref_=fn_tt_tt_1,301,English,France,PG-13,1800000,2010,403,5.6,0
Vijay Chandar,3,155,0,66,T.R. Silambarasan,143,,Hansika Motwani,Vaalu ,624,355,Brahmanandam,http://www.imdb.com/title/tt3566698/?ref_=fn_tt_tt_1,6,Tamil,India,U,150000000,2015,76,5,82
Brian De Palma,221,98,0,543,P.J. Soles,944,,Sissy Spacek,Carrie ,132318,3566,William Katt,http://www.imdb.com/title/tt0074285/?ref_=fn_tt_tt_1,491,English,USA,R,1800000,1976,604,7.4,10000
Benh Zeitlin,629,93,189,168,Gina Montana,2000,12784397,Quvenzhané Wallis,Beasts of the Southern Wild ,72670,2657,Dwight Henry,http://www.imdb.com/title/tt2125435/?ref_=fn_tt_tt_1,274,English,USA,PG-13,1800000,2012,458,7.3,31000
Wes Craven,263,101,0,695,Lin Shaye,40000,26505000,Johnny Depp,A Nightmare on Elm Street ,158747,43240,Amanda Wyss,http://www.imdb.com/title/tt0087800/?ref_=fn_tt_tt_1,684,English,USA,R,1800000,1984,970,7.5,11000
Stanley Kubrick,198,95,0,299,Slim Pickens,729,,George C. Scott,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,361755,2128,Keenan Wynn,http://www.imdb.com/title/tt0057012/?ref_=fn_tt_tt_1,860,English,USA,PG,1800000,1964,584,8.5,19000
J. Lee Thompson,62,96,95,204,Paul Williams,633,,Roddy McDowall,Battle for the Planet of the Apes ,23691,1596,Claude Akins,http://www.imdb.com/title/tt0069768/?ref_=fn_tt_tt_1,94,English,USA,G,1800000,1973,408,5.5,541
Elia Kazan,94,125,823,117,Karl Malden,10000,,Marlon Brando,A Streetcar Named Desire ,81943,10651,Kim Hunter,http://www.imdb.com/title/tt0044081/?ref_=fn_tt_tt_1,241,English,USA,PG,1800000,1951,488,8,0
Carlos Carrera,84,118,12,163,Damián Alcázar,3000,5709616,Gael García Bernal,El crimen del padre Amaro ,11360,3571,Ana Claudia Talancón,http://www.imdb.com/title/tt0313196/?ref_=fn_tt_tt_1,111,Spanish,Mexico,R,1800000,2002,201,6.8,554
Ted Post,28,114,58,463,Bruce Dern,17000,,Clint Eastwood,Hang 'Em High ,27021,19420,Alan Hale Jr.,http://www.imdb.com/title/tt0061747/?ref_=fn_tt_tt_1,110,English,USA,M,1600000,1968,856,7,0
Morgan Spurlock,130,90,299,567,J.J. Abrams,16000,638476,Quentin Tarantino,The Greatest Movie Ever Sold ,13612,31844,Peter Berg,http://www.imdb.com/title/tt1743720/?ref_=fn_tt_tt_1,45,English,USA,PG-13,1500000,2011,14000,6.6,0
,,60,,531,Meghan Ory,4000,,Hayden Christensen,Higher Ground             ,1193,5746,Kandyse McClure,http://www.imdb.com/title/tt0199421/?ref_=fn_tt_tt_1,87,English,Canada,,,,889,8.4,165
Khyentse Norbu,43,108,28,0,Lhakpa Dorji,0,505295,Tshewang Dendup,Travelers and Magicians ,1817,0,Sonam Kinga,http://www.imdb.com/title/tt0378906/?ref_=fn_tt_tt_1,28,Dzongkha,Australia,,1800000,2003,0,7.5,366
Jonathan Wacks,12,93,0,484,Gary Farmer,12000,,Steve Buscemi,Ed and His Dead Mother ,1490,14661,Jon Gries,http://www.imdb.com/title/tt0106792/?ref_=fn_tt_tt_1,17,English,USA,PG-13,1800000,1993,582,6.1,269
Maggie Greenwald,38,109,9,290,David Patrick Kelly,786,3050934,Aidan Quinn,Songcatcher ,2880,2239,Janet McTeer,http://www.imdb.com/title/tt0210299/?ref_=fn_tt_tt_1,79,English,USA,PG-13,1800000,2000,385,7.3,0
Sean McConville,16,89,2,0,Tammy Blanchard,8000,,Brittany Murphy,Deadline ,4494,8202,Claudia Troll,http://www.imdb.com/title/tt1242618/?ref_=fn_tt_tt_1,61,English,USA,R,1800000,2009,202,4.6,613
Corey Grant,4,111,23,704,Essence Atkins,778,,Christian Keyes,Dysfunctional Friends ,709,4374,Tatyana Ali,http://www.imdb.com/title/tt1653002/?ref_=fn_tt_tt_1,8,English,USA,Not Rated,1800000,2012,718,5.3,567
W.D. Hogan,11,90,5,90,Keenan Tracey,550,,Tom Everett Scott,Independence Daysaster ,830,1132,Nicholas Carella,http://www.imdb.com/title/tt2645670/?ref_=fn_tt_tt_1,14,English,Canada,PG-13,1800000,2013,113,3.4,579
Mitchell Altieri,,87,10,177,Luke Edwards,467,,Kimberley Crossman,A Beginner's Guide to Snuff ,16,1293,Bree Williamson,http://www.imdb.com/title/tt4058122/?ref_=fn_tt_tt_1,,English,USA,,,2016,259,8.6,9
Tony Krantz,52,113,15,496,George Newbern,684,,Tom Cavanagh,Sublime ,6346,2534,Cas Anvar,http://www.imdb.com/title/tt0822858/?ref_=fn_tt_tt_1,103,English,USA,R,1800000,2007,658,5.3,377
Tom Tykwer,185,81,667,36,Ludger Pistor,494,7267324,Moritz Bleibtreu,Run Lola Run ,166291,638,Armin Rohde,http://www.imdb.com/title/tt0130827/?ref_=fn_tt_tt_1,711,German,Germany,R,3500000,1998,37,7.8,0
Richard Boddington,12,90,15,125,CJ Adams,959,,Natasha Henstridge,Against the Wild ,928,1798,Erin Pitt,http://www.imdb.com/title/tt2475846/?ref_=fn_tt_tt_1,10,English,Canada,PG,2000000,2013,444,4.7,335
Lucky McKee,117,93,78,449,Will Estes,735,145540,James Duval,May ,27782,2563,Nora Zehetner,http://www.imdb.com/title/tt0303361/?ref_=fn_tt_tt_1,281,English,USA,R,500000,2002,484,6.7,0
Steven R. Monroe,224,105,71,383,Chad Lindberg,649,92401,Sarah Butler,I Spit on Your Grave ,59649,2633,Tracey Walter,http://www.imdb.com/title/tt1242432/?ref_=fn_tt_tt_1,213,English,USA,R,2000000,2010,447,6.3,18000
David Hunt,1,112,2,11,Chris Cleveland,88,,Matthew Alan,Living Dark: The Story of Ted the Caver ,42,143,Circus-Szalewski,http://www.imdb.com/title/tt2100573/?ref_=fn_tt_tt_1,1,English,USA,PG-13,1750000,2013,44,5.9,77
Patricia Riggen,74,106,37,351,Eugenio Derbez,962,12589108,America Ferrera,Under the Same Moon ,5709,2223,Kate del Castillo,http://www.imdb.com/title/tt0796307/?ref_=fn_tt_tt_1,61,Spanish,Mexico,PG-13,,2007,406,7.4,0
J. Lee Thompson,83,88,95,68,Gordon Jump,633,,Roddy McDowall,Conquest of the Planet of the Apes ,24374,1003,John Randolph,http://www.imdb.com/title/tt0068408/?ref_=fn_tt_tt_1,98,English,USA,PG,1700000,1972,71,6.1,836
Ritesh Batra,198,104,25,73,Nimrat Kaur,650,4231500,Nawazuddin Siddiqui,The Lunchbox ,34786,838,Lillete Dubey,http://www.imdb.com/title/tt2350496/?ref_=fn_tt_tt_1,168,Hindi,India,PG,1000000,2013,90,7.8,17000
Brad J. Silverman,16,102,11,614,Shawnee Smith,782,2507106,Anthony Reynolds,Grace Unplugged ,2681,4154,Michael Welch,http://www.imdb.com/title/tt2349460/?ref_=fn_tt_tt_1,21,English,USA,PG,,2013,649,6.2,0
Todd Field,179,138,237,845,Sissy Spacek,1000,35918429,Tom Wilkinson,In the Bedroom ,33236,4125,Karen Allen,http://www.imdb.com/title/tt0247425/?ref_=fn_tt_tt_1,512,English,USA,R,1700000,2001,944,7.5,1000
Mark Illsley,76,98,3,335,Illeana Douglas,363,1943649,Ally Walker,"Happy, Texas ",8821,2251,Jeremy Northam,http://www.imdb.com/title/tt0162360/?ref_=fn_tt_tt_1,122,English,USA,PG-13,1700000,1999,362,6.3,395
Pawel Pawlikowski,123,86,85,36,Natalie Press,692,992238,Paddy Considine,My Summer of Love ,16923,789,Dean Andrews,http://www.imdb.com/title/tt0382189/?ref_=fn_tt_tt_1,103,English,UK,R,1700000,2004,49,6.8,887
Sally Potter,75,100,87,428,Joan Allen,927,396035,Shirley Henderson,Yes ,2768,2887,Stephanie Leonidas,http://www.imdb.com/title/tt0381717/?ref_=fn_tt_tt_1,48,English,UK,R,1000000,2004,845,6.9,315
Fred Zinnemann,103,118,160,453,Donna Reed,886,,Montgomery Clift,From Here to Eternity ,35433,2369,Deborah Kerr,http://www.imdb.com/title/tt0045793/?ref_=fn_tt_tt_1,157,English,USA,Not Rated,1650000,1953,534,7.7,0
Frank Capra,51,126,1000,276,Jean Arthur,340,,Ann Miller,You Can't Take It with You ,18636,1438,Lionel Barrymore,http://www.imdb.com/title/tt0030993/?ref_=fn_tt_tt_1,138,English,USA,Approved,1644736,1938,330,8,0
John Ford,56,103,693,92,Ben Johnson,279,,Harry Carey Jr.,She Wore a Yellow Ribbon ,12496,991,Victor McLaglen,http://www.imdb.com/title/tt0041866/?ref_=fn_tt_tt_1,95,English,USA,Unrated,1600000,1949,232,7.4,768
Dave Meyers,16,84,13,478,Eddie Griffin,2000,6026908,Jonathan Banks,Foolish ,549,4063,Clifton Powell,http://www.imdb.com/title/tt0166195/?ref_=fn_tt_tt_1,13,English,USA,R,2000000,1999,490,4.3,44
Francis Ford Coppola,150,113,0,354,Teri Garr,11000,,Harrison Ford,The Conversation ,78172,12246,Cindy Williams,http://www.imdb.com/title/tt0071360/?ref_=fn_tt_tt_1,321,English,USA,PG,1600000,1974,505,7.9,0
David M. Matthews,4,,8,392,Lamman Rucker,718,2592808,Essence Atkins,N-Secure ,558,3219,Tempestt Bledsoe,http://www.imdb.com/title/tt1289419/?ref_=fn_tt_tt_1,15,English,USA,R,,2010,604,3.5,593
Nadine Labaki,108,95,0,0,Adel Karam,341,1060591,Yasmine Al Massri,Caramel ,10156,345,Nadine Labaki,http://www.imdb.com/title/tt0825236/?ref_=fn_tt_tt_1,66,Arabic,France,PG,1300000,2007,4,7.2,0
Lluís Quílez,42,92,0,14,Pixie Davies,329,,Stephen Rea,Out of the Dark ,3014,406,María Fernanda Yépes,http://www.imdb.com/title/tt2872724/?ref_=fn_tt_tt_1,21,English,USA,R,,2014,61,4.7,886
Romesh Sharma,4,144,0,45,Revathy,438,129319,Annabelle Wallis,Dil Jo Bhi Kahey... ,269,644,Bhoomika Chawla,http://www.imdb.com/title/tt0442764/?ref_=fn_tt_tt_1,4,English,India,,70000000,2005,96,5,9
François Truffaut,37,123,0,20,Jean-Paul Belmondo,990,26893,Catherine Deneuve,Mississippi Mermaid ,4630,1736,Michel Bouquet,http://www.imdb.com/title/tt0064990/?ref_=fn_tt_tt_1,27,French,France,R,1600000,1969,726,7.2,285
Eytan Fox,51,90,22,27,Lior Ashkenazi,54,155972,Ohad Knoller,The Bubble ,4827,140,Yousef 'Joe' Sweid,http://www.imdb.com/title/tt0476643/?ref_=fn_tt_tt_1,24,Hebrew,Israel,Unrated,1500000,2006,31,7.3,0
Adam Goldberg,21,111,1000,108,Nicky Katt,167,2580,Marisa Coughlan,I Love Your Work ,1650,578,Dan Bucatinsky,http://www.imdb.com/title/tt0322700/?ref_=fn_tt_tt_1,40,English,USA,R,1650000,2003,127,5.3,63
Max Nichols,41,86,5,785,Jessica Szohr,959,15600,Leven Rambin,Two Night Stand ,50169,3272,Joey Lauren Adams,http://www.imdb.com/title/tt2140619/?ref_=fn_tt_tt_1,40,English,USA,R,,2014,885,6.4,0
James Wan,447,103,0,602,Barbara Hershey,970,53991137,Lin Shaye,Insidious ,217588,3186,Philip Friedman,http://www.imdb.com/title/tt1591095/?ref_=fn_tt_tt_1,768,English,USA,PG-13,1500000,2010,639,6.8,61000
Travis Zariwny,86,99,4,124,Gage Golightly,429,,Dustin Ingram,Cabin Fever ,5049,1024,Matthew Daddario,http://www.imdb.com/title/tt3832096/?ref_=fn_tt_tt_1,55,English,USA,R,,2016,258,3.7,0
Barry Jenkins,441,111,99,15,Patrick Decile,101,27806910,Janelle Monáe,Moonlight ,122516,171,Ashton Sanders,http://www.imdb.com/title/tt4975722/?ref_=fn_tt_tt_1,508,English,USA,R,1500000,2016,32,7.6,35000
Adrienne Shelly,172,108,193,341,Cheryl Hines,718,19067631,Lew Temple,Waitress ,38666,2142,Eddie Jemison,http://www.imdb.com/title/tt0473308/?ref_=fn_tt_tt_1,206,English,USA,PG-13,1500000,2007,561,7,3000
John Stockwell,61,90,136,358,T.J. Storm,260000,,Matthew Ziff,Kickboxer: Vengeance ,6440,261952,Sam Medina,http://www.imdb.com/title/tt3082898/?ref_=fn_tt_tt_1,61,English,USA,,10000000,2016,512,4.9,0
Newt Arnold,61,92,15,49,Donald Gibb,709,11806119,Bolo Yeung,Bloodsport ,61645,1259,Ken Siu,http://www.imdb.com/title/tt0092675/?ref_=fn_tt_tt_1,211,English,USA,R,1100000,1988,401,6.8,0
Charles Herman-Wurmfeld,110,97,0,248,Jennifer Westfeldt,414,7022940,Scott Cohen,Kissing Jessica Stein ,14353,1451,David Aaron Baker,http://www.imdb.com/title/tt0264761/?ref_=fn_tt_tt_1,190,English,USA,R,1000000,2001,321,6.6,711
Noah Baumbach,122,88,391,24,William Baldwin,2000,7362100,Laura Linney,The Squid and the Whale ,62242,2512,Elizabeth Meriwether,http://www.imdb.com/title/tt0367089/?ref_=fn_tt_tt_1,235,English,USA,R,1500000,2005,469,7.4,0
Larry Clark,74,91,187,9,Justin Pierce,202,7417210,Leo Fitzpatrick,Kids ,61633,310,Sajan Bhagat,http://www.imdb.com/title/tt0113540/?ref_=fn_tt_tt_1,406,English,USA,Unrated,1500000,1995,82,7,0
Frank Capra,103,120,1000,261,Jean Arthur,681,,Claude Rains,Mr. Smith Goes to Washington ,81817,1678,Thomas Mitchell,http://www.imdb.com/title/tt0031679/?ref_=fn_tt_tt_1,252,English,USA,Not Rated,1500000,1939,330,8.2,0
Zack Snyder,288,110,0,1000,Kevin Zegers,3000,58885635,Ty Burrell,Dawn of the Dead ,201753,9557,Matt Frewer,http://www.imdb.com/title/tt0363547/?ref_=fn_tt_tt_1,1064,English,USA,R,26000000,2004,2000,7.4,0
Alfred Hitchcock,100,118,14000,88,Rhonda Fleming,566,,Norman Lloyd,Spellbound ,34516,1012,Leo G. Carroll,http://www.imdb.com/title/tt0038109/?ref_=fn_tt_tt_1,164,English,USA,Unrated,1696377,1945,247,7.6,0
Atom Egoyan,53,103,473,911,Bruce Greenwood,997,5132222,Mia Kirshner,Exotica ,14971,3037,Sarah Polley,http://www.imdb.com/title/tt0109759/?ref_=fn_tt_tt_1,86,English,Canada,R,2000000,1994,997,7.2,690
Maggie Carey,97,104,37,696,Alia Shawkat,862,3447339,Donald Glover,The To Do List ,31194,2755,Scott Porter,http://www.imdb.com/title/tt1758795/?ref_=fn_tt_tt_1,81,English,USA,R,1500000,2013,741,5.8,0
Dror Moreh,104,101,4,0,Yuval Diskin,0,2408553,Ami Ayalon,The Gatekeepers ,4788,0,Yaakov Peri,http://www.imdb.com/title/tt2309788/?ref_=fn_tt_tt_1,33,Hebrew,Israel,PG-13,,2012,0,7.6,0
Alex Cox,130,92,95,242,Tracey Walter,1000,,Del Zamora,Repo Man ,26652,2167,Tom Finnegan,http://www.imdb.com/title/tt0087995/?ref_=fn_tt_tt_1,151,English,USA,R,1500000,1984,383,6.9,0
Vincent Gallo,106,110,788,724,Vincent Gallo,1000,2365931,Anjelica Huston,Buffalo '66 ,38192,4972,Jan-Michael Vincent,http://www.imdb.com/title/tt0118789/?ref_=fn_tt_tt_1,323,English,USA,R,1500000,1998,788,7.5,0
Brian Baugh,28,112,4,195,Terri Minton,700,2080932,Ben Davies,I'm Not Ashamed ,1375,1691,Mark Daugherty,http://www.imdb.com/title/tt4950110/?ref_=fn_tt_tt_1,41,English,USA,PG-13,1500000,2016,201,5.4,0
Fabián Bielinsky,94,114,46,7,Gastón Pauls,866,1221261,Ricardo Darín,Nine Queens ,40391,895,Leticia Brédice,http://www.imdb.com/title/tt0247586/?ref_=fn_tt_tt_1,125,Spanish,Argentina,R,1500000,2000,22,7.9,0
Joel Coen,187,96,0,86,Dan Hedaya,630,2150000,M. Emmet Walsh,Blood Simple. ,70606,1009,John Getz,http://www.imdb.com/title/tt0086979/?ref_=fn_tt_tt_1,264,English,USA,R,1500000,1984,282,7.7,0
Rob Zombie,239,101,0,747,Dee Wallace,1000,1163508,Sid Haig,The Lords of Salem ,21921,5544,Michael Berryman,http://www.imdb.com/title/tt1731697/?ref_=fn_tt_tt_1,168,English,USA,R,2500000,2012,870,5.1,15000
Rebecca Miller,75,112,65,42,Susanna Thompson,599,712294,Beau Bridges,The Ballad of Jack and Rose ,9668,925,Ryan McDonald,http://www.imdb.com/title/tt0357110/?ref_=fn_tt_tt_1,68,English,USA,R,1500000,2005,284,6.7,612
Simeon Rice,7,93,6,169,Mary Leonard,413,,Ward G. Smith,Unsullied ,171,1263,Steve Heinz,http://www.imdb.com/title/tt3139764/?ref_=fn_tt_tt_1,4,English,USA,R,1500000,2014,332,4.4,325
Roger Avary,37,99,787,163,Salvator Xuereb,929,418953,Eric Stoltz,Killing Zoe ,17734,1631,Jean-Hugues Anglade,http://www.imdb.com/title/tt0110265/?ref_=fn_tt_tt_1,94,English,France,R,1500000,1993,438,6.5,945
David Gordon Green,86,107,241,457,Connor Paolo,953,402820,Michael Angarano,Snow Angels ,11180,2799,Tom Noonan,http://www.imdb.com/title/tt0453548/?ref_=fn_tt_tt_1,57,English,USA,R,,2007,529,6.9,427
Henry Bean,85,98,21,81,Theresa Russell,33000,406035,Ryan Gosling,The Believer ,31664,33481,Summer Phoenix,http://www.imdb.com/title/tt0247199/?ref_=fn_tt_tt_1,159,English,USA,R,1500000,2001,248,7.2,0
Qasim Basir,8,94,13,615,Nia Long,1000,,Dorian Missick,Mooz-Lum ,937,3329,Evan Ross,http://www.imdb.com/title/tt1450328/?ref_=fn_tt_tt_1,14,English,USA,PG-13,,2010,842,6.7,0
Brad Anderson,139,100,126,85,Brendan Sexton III,211,373967,Paul Guilfoyle,Session 9 ,45680,474,Larry Fessenden,http://www.imdb.com/title/tt0261983/?ref_=fn_tt_tt_1,487,English,USA,R,1500000,2001,149,6.5,6000
Jeff Garlin,31,80,528,429,Jeff Garlin,865,194568,Jessy Schram,I Want Someone to Eat Cheese With ,3002,2290,Joey Slotnick,http://www.imdb.com/title/tt0391229/?ref_=fn_tt_tt_1,28,English,USA,R,1500000,2006,528,6.2,0
Bruce Campbell,100,84,0,161,Dan Hicks,662,173066,Ted Raimi,My Name Is Bruce ,21829,1278,Timothy Patrick Quill,http://www.imdb.com/title/tt0489235/?ref_=fn_tt_tt_1,89,English,USA,R,1500000,2007,329,6.3,0
John Sayles,34,124,408,7,John Arcilla,39,183490,Brian Lee Franklin,Amigo ,482,77,Ronnie Lazaro,http://www.imdb.com/title/tt1562847/?ref_=fn_tt_tt_1,8,English,USA,R,1700000,2010,23,5.8,597
Adam Green,227,93,135,502,Joel David Moore,952,,Kane Hodder,Hatchet ,24129,3767,Joel Murray,http://www.imdb.com/title/tt0422401/?ref_=fn_tt_tt_1,237,English,USA,R,1500000,2006,941,5.7,2000
Charles Chaplin,123,87,0,8,Chester Conklin,315,163245,Paulette Goddard,Modern Times ,154908,366,Stanley Blystone,http://www.imdb.com/title/tt0027977/?ref_=fn_tt_tt_1,224,English,USA,G,1500000,1936,9,8.5,0
Pete Jones,31,91,18,615,Aidan Quinn,965,119841,Brian Dennehy,Stolen Summer ,2455,3969,Bonnie Hunt,http://www.imdb.com/title/tt0286162/?ref_=fn_tt_tt_1,54,English,USA,PG,1500000,2002,786,6.5,312
Mark Brown,14,90,14,468,Monica Calhoun,904,92362,Vivica A. Fox,The Salon ,450,3263,Garrett Morris,http://www.imdb.com/title/tt0436742/?ref_=fn_tt_tt_1,5,English,USA,PG-13,1500000,2005,612,4.3,67
Ira Sachs,39,108,65,125,Jenny O'Hara,865,,Rip Torn,Forty Shades of Blue ,1148,1331,Darren E. Burrows,http://www.imdb.com/title/tt0395543/?ref_=fn_tt_tt_1,27,English,USA,R,1500000,2005,193,6,221
Adam Carolla,14,98,101,358,Jim O'Heir,575,105943,Jay Mohr,Road Hard ,1447,2652,David Alan Grier,http://www.imdb.com/title/tt3110770/?ref_=fn_tt_tt_1,12,English,USA,,1500000,2015,489,6.1,217
James Mottern,45,90,7,744,Joey Lauren Adams,87000,52166,Jimmy Bennett,Trucker ,2844,89311,Matthew Lawrence,http://www.imdb.com/title/tt1087527/?ref_=fn_tt_tt_1,22,English,USA,R,2000000,2008,785,6.7,374
